0	9949	51	0
1	9940	59	1
2	9922	77	1
3	9903	95	2
4	9891	107	2
5	9879	119	2
6	9868	127	5
7	9859	134	7
8	9856	137	7
9	9849	144	7
10	9830	163	7
11	9821	169	10
12	9808	180	12
13	9804	184	12
14	9776	211	13
15	9756	228	16
16	9743	240	17
17	9721	262	17
18	9680	302	18
19	9664	316	20
20	9644	335	21
21	9616	362	22
22	9583	391	26
23	9552	417	31
24	9515	450	35
25	9468	493	39
26	9408	552	40
27	9354	602	44
28	9292	662	46
29	9209	742	49
30	9145	802	53
31	9072	869	59
32	8989	947	64
33	8896	1035	69
34	8833	1093	74
35	8755	1168	77
36	8687	1229	84
37	8602	1307	91
38	8535	1368	97
39	8449	1445	106
40	8371	1515	114
41	8252	1623	125
42	8165	1705	130
43	8059	1799	142
44	7973	1870	157
45	7837	1986	177
46	7692	2110	198
47	7596	2190	214
48	7491	2284	225
49	7388	2371	241
50	7289	2449	262
51	7122	2601	277
52	7019	2694	287
53	6944	2753	303
54	6845	2831	324
55	6723	2935	342
56	6632	3012	356
57	6575	3047	378
58	6457	3155	388
59	6336	3257	407
60	6227	3347	426
61	6144	3408	448
62	6273	3252	475
63	6399	3096	505
64	6500	2979	521
65	6550	2909	541
66	6626	2819	555
67	6706	2722	572
68	6760	2652	588
69	6855	2532	613
70	6971	2399	630
71	7047	2307	646
72	7117	2227	656
73	7224	2107	669
74	7261	2061	678
75	7325	1978	697
76	7383	1909	708
77	7451	1832	717
78	7496	1781	723
79	7512	1754	734
80	7554	1697	749
81	7605	1638	757
82	7643	1589	768
83	7601	1623	776
84	7594	1618	788
85	7614	1585	801
86	7627	1566	807
87	7671	1515	814
88	7667	1509	824
89	7686	1485	829
90	7740	1422	838
91	7756	1405	839
92	7770	1382	848
93	7789	1356	855
94	7720	1417	863
95	7633	1492	875
96	7527	1593	880
97	7419	1686	895
98	7318	1776	906
99	7205	1884	911
100	7118	1956	926
101	7012	2050	938
102	6912	2139	949
103	6793	2242	965
104	6718	2306	976
105	6626	2380	994
106	6595	2399	1006
107	6520	2459	1021
108	6461	2495	1044
109	6345	2589	1066
110	6279	2644	1077
111	6205	2703	1092
112	6152	2736	1112
113	6092	2781	1127
114	6057	2799	1144
115	5980	2864	1156
116	5928	2896	1176
117	5860	2945	1195
118	5776	3008	1216
119	5743	3019	1238
120	5691	3050	1259
121	5630	3093	1277
122	5583	3111	1306
123	5493	3184	1323
124	5451	3203	1346
125	5474	3159	1367
126	5466	3139	1395
127	5474	3108	1418
128	5497	3066	1437
129	5515	3022	1463
130	5532	2979	1489
131	5518	2974	1508
132	5480	2993	1527
133	5415	3042	1543
134	5368	3061	1571
135	5328	3083	1589
136	5285	3096	1619
137	5280	3091	1629
138	5217	3133	1650
139	5135	3194	1671
140	5073	3225	1702
141	5045	3233	1722
142	5052	3201	1747
143	5050	3171	1779
144	5045	3166	1789
145	5019	3167	1814
146	5018	3146	1836
147	4992	3145	1863
148	4983	3134	1883
149	4959	3145	1896
150	4952	3131	1917
151	4970	3091	1939
152	4960	3081	1959
153	4942	3085	1973
154	4971	3043	1986
155	4967	3035	1998
156	4923	3054	2023
157	4928	3030	2042
158	4900	3047	2053
159	4946	2981	2073
160	4968	2933	2099
161	4975	2907	2118
162	4983	2881	2136
163	5032	2814	2154
164	5036	2791	2173
165	5041	2764	2195
166	5041	2745	2214
167	5036	2726	2238
168	5028	2718	2254
169	4993	2740	2267
170	4988	2727	2285
171	4961	2739	2300
172	4951	2731	2318
173	4981	2679	2340
174	4970	2670	2360
175	4970	2657	2373
176	4960	2649	2391
177	4931	2659	2410
178	4905	2672	2423
179	4920	2642	2438
180	4921	2626	2453
181	4965	2560	2475
182	4954	2548	2498
183	4952	2533	2515
184	4972	2488	2540
185	4989	2456	2555
186	4979	2451	2570
187	4925	2495	2580
188	4921	2483	2596
189	4948	2432	2620
190	4946	2419	2635
191	4970	2383	2647
192	4958	2383	2659
193	4978	2349	2673
194	4952	2357	2691
195	4953	2342	2705
196	4972	2308	2720
197	4947	2328	2725
198	4938	2324	2738
199	4894	2351	2755
200	4920	2310	2770
201	4929	2280	2791
202	4915	2275	2810
203	4946	2223	2831
204	4952	2204	2844
205	4951	2195	2854
206	4947	2187	2866
207	4947	2176	2877
208	4948	2164	2888
209	4940	2156	2904
210	4921	2166	2913
211	4912	2163	2925
212	4887	2179	2934
213	4906	2148	2946
214	4896	2139	2965
215	4895	2127	2978
216	4886	2125	2989
217	4891	2105	3004
218	4886	2097	3017
219	4909	2062	3029
220	4895	2067	3038
221	4900	2041	3059
222	4854	2071	3075
223	4857	2059	3084
224	4884	2023	3093
225	4923	1972	3105
226	4915	1966	3119
227	4941	1932	3127
228	4956	1906	3138
229	4952	1898	3150
230	4961	1872	3167
231	4946	1874	3180
232	4978	1833	3189
233	4936	1863	3201
234	4919	1871	3210
235	4916	1867	3217
236	4941	1828	3231
237	4923	1831	3246
238	4921	1826	3253
239	4916	1825	3259
240	4934	1800	3266
241	4955	1764	3281
242	4954	1756	3290
243	4914	1789	3297
244	4932	1762	3306
245	4930	1759	3311
246	4953	1724	3323
247	4964	1695	3341
248	4949	1696	3355
