0	9949	51	0
1	9935	64	1
2	9931	66	3
3	9930	66	4
4	9929	66	5
5	9921	73	6
6	9910	84	6
7	9901	93	6
8	9892	101	7
9	9882	109	9
10	9872	117	11
11	9862	127	11
12	9854	135	11
13	9835	154	11
14	9822	167	11
15	9798	188	14
16	9786	199	15
17	9763	221	16
18	9746	238	16
19	9730	252	18
20	9708	272	20
21	9657	321	22
22	9612	366	22
23	9582	394	24
24	9555	419	26
25	9515	458	27
26	9476	496	28
27	9413	559	28
28	9360	607	33
29	9308	650	42
30	9251	702	47
31	9196	752	52
32	9111	832	57
33	9050	888	62
34	8950	979	71
35	8858	1064	78
36	8788	1125	87
37	8697	1212	91
38	8621	1280	99
39	8508	1384	108
40	8375	1505	120
41	8271	1599	130
42	8143	1711	146
43	8023	1825	152
44	7944	1887	169
45	7811	2005	184
46	7718	2087	195
47	7603	2189	208
48	7467	2311	222
49	7351	2413	236
50	7233	2518	249
51	7138	2602	260
52	6994	2730	276
53	6869	2841	290
54	6736	2947	317
55	6627	3038	335
56	6577	3067	356
57	6525	3089	386
58	6411	3184	405
59	6284	3288	428
60	6237	3310	453
61	6156	3375	469
62	6086	3419	495
63	6004	3477	519
64	5893	3557	550
65	5825	3603	572
66	5796	3610	594
67	5758	3632	610
68	5752	3613	635
69	5712	3632	656
70	5719	3597	684
71	5689	3600	711
72	5583	3680	737
73	5550	3695	755
74	5526	3695	779
75	5531	3665	804
76	5541	3635	824
77	5487	3671	842
78	5435	3695	870
79	5369	3738	893
80	5345	3729	926
81	5276	3780	944
82	5252	3780	968
83	5236	3773	991
84	5219	3766	1015
85	5205	3758	1037
86	5142	3794	1064
87	5148	3763	1089
88	5144	3745	1111
89	5121	3742	1137
90	5107	3734	1159
91	5088	3724	1188
92	5075	3718	1207
93	5076	3695	1229
94	5123	3634	1243
95	5088	3651	1261
96	5091	3624	1285
97	5088	3603	1309
98	5044	3631	1325
99	5007	3645	1348
100	5016	3616	1368
101	5042	3571	1387
102	5022	3566	1412
103	5046	3509	1445
104	5044	3492	1464
105	5029	3484	1487
106	5050	3438	1512
107	5064	3400	1536
108	5043	3403	1554
109	5082	3345	1573
110	5072	3328	1600
111	5053	3330	1617
112	5014	3346	1640
113	5034	3303	1663
114	5051	3264	1685
115	5018	3283	1699
116	5005	3276	1719
117	5002	3259	1739
118	5055	3186	1759
119	5030	3183	1787
120	5054	3138	1808
121	4996	3175	1829
122	4957	3192	1851
123	4926	3205	1869
124	4954	3153	1893
125	4921	3161	1918
126	4971	3087	1942
127	4957	3076	1967
128	4957	3059	1984
129	4912	3087	2001
130	4917	3064	2019
131	4944	3022	2034
132	4935	3018	2047
133	4898	3032	2070
134	4914	2990	2096
135	4938	2947	2115
136	4935	2936	2129
137	4904	2957	2139
138	4906	2938	2156
139	4936	2894	2170
140	4950	2866	2184
141	4979	2819	2202
142	4989	2788	2223
143	4958	2800	2242
144	4959	2772	2269
145	4959	2748	2293
146	4958	2736	2306
147	4926	2753	2321
148	4923	2733	2344
149	4914	2720	2366
150	4924	2685	2391
151	4928	2665	2407
152	4931	2645	2424
153	4944	2619	2437
154	4909	2632	2459
155	4904	2621	2475
156	4883	2619	2498
157	4916	2565	2519
158	4925	2542	2533
159	4950	2506	2544
160	4920	2511	2569
161	4915	2496	2589
162	4906	2484	2610
163	4886	2486	2628
164	4886	2469	2645
165	4899	2433	2668
166	4872	2439	2689
167	4863	2421	2716
168	4857	2412	2731
169	4844	2406	2750
170	4853	2381	2766
171	4909	2311	2780
172	4905	2295	2800
173	4886	2301	2813
174	4878	2292	2830
175	4856	2302	2842
176	4841	2307	2852
177	4830	2299	2871
178	4835	2276	2889
179	4829	2262	2909
180	4852	2227	2921
181	4872	2196	2932
182	4910	2146	2944
183	4876	2167	2957
184	4879	2154	2967
185	4877	2139	2984
186	4858	2141	3001
187	4873	2112	3015
188	4875	2100	3025
189	4876	2083	3041
190	4921	2026	3053
191	4914	2022	3064
192	4927	2003	3070
193	4884	2038	3078
194	4893	2017	3090
195	4908	1989	3103
196	4928	1951	3121
197	4949	1918	3133
198	4938	1914	3148
199	4937	1907	3156
200	4949	1882	3169
201	4963	1856	3181
202	4965	1843	3192
203	4965	1833	3202
204	4974	1810	3216
205	4980	1782	3238
206	4980	1764	3256
207	4989	1737	3274
208	4989	1728	3283
209	4989	1718	3293
210	4995	1702	3303
211	4970	1718	3312
212	4962	1715	3323
213	4946	1720	3334
214	4942	1711	3347
215	4932	1711	3357
216	4936	1700	3364
217	4891	1736	3373
218	4924	1689	3387
219	4932	1679	3389
220	4917	1680	3403
221	4925	1661	3414
222	4925	1651	3424
223	4931	1640	3429
224	4936	1628	3436
225	4941	1606	3453
226	4928	1612	3460
227	4928	1606	3466
228	4937	1588	3475
229	4950	1563	3487
230	4979	1524	3497
231	4946	1554	3500
232	4964	1527	3509
233	4962	1520	3518
234	4925	1550	3525
235	4952	1510	3538
236	4949	1502	3549
237	4954	1483	3563
238	4926	1498	3576
239	4921	1496	3583
240	4940	1467	3593
241	4937	1466	3597
242	4960	1437	3603
243	4969	1415	3616
244	4956	1421	3623
245	4939	1425	3636
246	4945	1410	3645
247	4929	1411	3660
248	4892	1438	3670
249	4887	1436	3677
250	4864	1448	3688
251	4869	1434	3697
252	4854	1441	3705
253	4861	1430	3709
254	4857	1423	3720
255	4879	1392	3729
256	4869	1391	3740
257	4892	1363	3745
258	4891	1356	3753
259	4891	1347	3762
260	4892	1339	3769
261	4878	1344	3778
262	4874	1337	3789
263	4885	1314	3801
264	4868	1322	3810
265	4870	1313	3817
266	4883	1294	3823
267	4886	1286	3828
268	4871	1292	3837
269	4879	1275	3846
270	4891	1254	3855
271	4888	1247	3865
272	4861	1263	3876
273	4830	1288	3882
274	4837	1271	3892
275	4829	1277	3894
276	4842	1257	3901
277	4844	1247	3909
278	4850	1237	3913
279	4849	1228	3923
280	4855	1213	3932
281	4836	1225	3939
282	4823	1226	3951
283	4821	1220	3959
284	4850	1183	3967
285	4864	1164	3972
286	4875	1139	3986
287	4890	1115	3995
288	4890	1107	4003
289	4868	1122	4010
290	4868	1117	4015
291	4871	1109	4020
292	4861	1113	4026
293	4864	1101	4035
294	4863	1092	4045
295	4865	1080	4055
296	4875	1064	4061
297	4877	1056	4067
298	4896	1030	4074
299	4893	1028	4079
300	4888	1020	4092
301	4893	1012	4095
302	4885	1011	4104
303	4874	1017	4109
304	4872	1017	4111
305	4866	1020	4114
306	4865	1012	4123
307	4878	994	4128
308	4876	991	4133
309	4856	1004	4140
310	4858	995	4147
311	4858	990	4152
312	4854	988	4158
313	4840	997	4163
314	4823	1011	4166
315	4856	971	4173
316	4860	958	4182
317	4882	928	4190
318	4859	947	4194
319	4897	901	4202
320	4926	867	4207
321	4915	867	4218
322	4917	859	4224
323	4909	864	4227
324	4912	854	4234
325	4925	833	4242
326	4924	828	4248
327	4905	844	4251
328	4897	847	4256
329	4899	841	4260
330	4906	831	4263
331	4921	815	4264
332	4920	815	4265
333	4907	825	4268
334	4902	824	4274
335	4885	838	4277
336	4889	827	4284
337	4881	832	4287
338	4876	827	4297
339	4868	829	4303
340	4865	830	4305
341	4866	827	4307
342	4865	824	4311
343	4870	815	4315
344	4876	801	4323
345	4891	781	4328
346	4877	789	4334
347	4865	798	4337
348	4857	801	4342
349	4846	806	4348
350	4847	799	4354
351	4856	785	4359
352	4866	770	4364
353	4890	740	4370
354	4878	748	4374
355	4877	745	4378
356	4873	745	4382
357	4878	732	4390
358	4867	739	4394
359	4852	753	4395
360	4851	750	4399
361	4843	754	4403
362	4866	727	4407
363	4859	732	4409
364	4868	719	4413
365	4878	700	4422
366	4875	696	4429
367	4897	671	4432
368	4882	681	4437
369	4885	675	4440
