0	9949	51	0
1	9945	54	1
2	9936	63	1
3	9922	77	1
4	9911	88	1
5	9901	95	4
6	9888	108	4
7	9877	117	6
8	9865	128	7
9	9849	144	7
10	9835	157	8
11	9817	174	9
12	9803	188	9
13	9777	212	11
14	9757	232	11
15	9734	255	11
16	9715	272	13
17	9679	305	16
18	9646	334	20
19	9613	366	21
20	9592	383	25
21	9558	417	25
22	9526	448	26
23	9491	482	27
24	9449	519	32
25	9387	576	37
26	9340	620	40
27	9288	667	45
28	9252	699	49
29	9165	780	55
30	9084	857	59
31	9016	920	64
32	8965	966	69
33	8872	1054	74
34	8797	1125	78
35	8701	1215	84
36	8818	1089	93
37	8916	988	96
38	9009	892	99
39	9097	798	105
40	9167	721	112
41	9229	658	113
42	9297	584	119
43	9345	534	121
44	9401	473	126
45	9452	417	131
46	9497	370	133
47	9543	322	135
48	9508	355	137
49	9471	389	140
50	9418	440	142
51	9353	502	145
52	9288	565	147
53	9227	624	149
54	9172	676	152
55	9132	704	164
56	9077	754	169
57	8985	839	176
58	8945	874	181
59	8854	959	187
60	8815	994	191
61	8754	1050	196
62	8662	1138	200
63	8788	999	213
64	8894	887	219
65	8971	801	228
66	9043	726	231
67	9130	630	240
68	9196	562	242
69	9267	489	244
70	9309	441	250
71	9348	400	252
72	9395	350	255
73	9432	311	257
74	9422	318	260
75	9407	331	262
76	9383	353	264
77	9340	394	266
78	9311	423	266
79	9270	462	268
80	9237	491	272
81	9174	551	275
82	9118	605	277
83	9053	667	280
84	8995	723	282
85	8953	760	287
86	8901	809	290
87	8833	873	294
88	8751	947	302
89	8702	989	309
90	8607	1076	317
91	8531	1141	328
92	8635	1031	334
93	8745	914	341
94	8840	814	346
95	8922	729	349
96	8992	655	353
97	9058	584	358
98	9128	510	362
99	9182	451	367
100	9235	397	368
101	9277	352	371
102	9314	313	373
103	9294	332	374
104	9257	368	375
105	9240	383	377
106	9206	411	383
107	9183	429	388
108	9158	454	388
109	9119	492	389
110	9058	551	391
111	9023	582	395
112	8972	625	403
113	8921	674	405
114	8823	769	408
115	8773	815	412
116	8727	856	417
117	8668	911	421
118	8617	957	426
119	8540	1027	433
120	8449	1109	442
121	8555	995	450
122	8642	901	457
123	8733	805	462
124	8806	727	467
125	8890	636	474
126	8969	555	476
127	9019	501	480
128	9068	448	484
129	9118	396	486
130	9149	362	489
131	9185	323	492
132	9161	346	493
133	9138	366	496
134	9106	396	498
135	9057	443	500
136	9014	482	504
137	8973	520	507
138	8916	573	511
139	8849	635	516
140	8798	682	520
141	8747	730	523
142	8698	774	528
143	8646	822	532
144	8573	884	543
145	8520	933	547
146	8469	981	550
147	8394	1051	555
148	8328	1105	567
149	8440	984	576
150	8531	888	581
151	8605	807	588
152	8688	715	597
153	8763	630	607
154	8833	556	611
155	8883	503	614
156	8941	444	615
157	8989	392	619
158	9020	357	623
159	9061	313	626
160	9044	329	627
161	9009	363	628
162	8977	391	632
163	8944	422	634
164	8930	432	638
165	8893	467	640
