0	9949	51	0
1	9946	54	0
2	9941	59	0
3	9938	62	0
4	9925	74	1
5	9924	75	1
6	9919	80	1
7	9914	85	1
8	9913	86	1
9	9915	84	1
10	9904	94	2
11	9894	103	3
12	9887	110	3
13	9881	115	4
14	9868	127	5
15	9850	145	5
16	9835	158	7
17	9826	164	10
18	9811	179	10
19	9795	191	14
20	9772	214	14
21	9755	230	15
22	9731	253	16
23	9716	266	18
24	9686	295	19
25	9660	320	20
26	9652	322	26
27	9633	338	29
28	9607	362	31
29	9568	398	34
30	9521	444	35
31	9483	478	39
32	9445	514	41
33	9405	551	44
34	9363	588	49
35	9310	636	54
36	9257	685	58
37	9178	758	64
38	9098	834	68
39	9021	905	74
40	8921	1002	77
41	8821	1096	83
42	8722	1191	87
43	8634	1269	97
44	8520	1373	107
45	8380	1506	114
46	8237	1637	126
47	8111	1750	139
48	8027	1822	151
49	7892	1937	171
50	7748	2071	181
51	7664	2148	188
52	7535	2266	199
53	7420	2374	206
54	7292	2486	222
55	7146	2615	239
56	7034	2713	253
57	6895	2839	266
58	6790	2925	285
59	6680	3015	305
60	6562	3117	321
61	6468	3196	336
62	6381	3262	357
63	6279	3347	374
64	6205	3399	396
65	6132	3452	416
66	6060	3509	431
67	5990	3559	451
68	5942	3579	479
69	5869	3625	506
70	5814	3661	525
71	5731	3716	553
72	5712	3707	581
73	5604	3797	599
74	5547	3834	619
75	5498	3864	638
76	5498	3839	663
77	5475	3841	684
78	5407	3872	721
79	5395	3855	750
80	5362	3868	770
81	5337	3874	789
82	5273	3905	822
83	5304	3852	844
84	5301	3831	868
85	5268	3841	891
86	5260	3825	915
87	5244	3825	931
88	5226	3824	950
89	5207	3819	974
90	5187	3817	996
91	5163	3819	1018
92	5136	3823	1041
93	5087	3859	1054
94	5018	3907	1075
95	5000	3910	1090
96	5004	3878	1118
97	4964	3895	1141
98	4982	3843	1175
99	4958	3845	1197
100	4997	3789	1214
101	4993	3767	1240
102	4990	3743	1267
103	4959	3747	1294
104	4909	3780	1311
105	4876	3786	1338
106	4881	3753	1366
107	4899	3705	1396
108	4925	3649	1426
109	4945	3608	1447
110	4973	3553	1474
111	4981	3526	1493
112	4965	3520	1515
113	4984	3480	1536
114	4948	3494	1558
115	4961	3456	1583
116	4961	3434	1605
117	4980	3395	1625
118	5042	3316	1642
119	4984	3348	1668
120	4968	3341	1691
121	4950	3341	1709
122	4946	3319	1735
123	4957	3288	1755
124	4929	3294	1777
125	4932	3272	1796
126	4945	3240	1815
127	4939	3225	1836
128	4929	3217	1854
129	4917	3198	1885
