0	1000	5	0
0	999	5	1
0	998	6	1
0	997	6	2
0	996	7	2
0	994	8	3
0	992	9	4
0	990	10	5
0	989	10	6
0	987	11	7
0	984	13	8
0	982	14	9
0	979	15	11
0	976	17	12
0	973	18	14
0	969	20	16
0	965	22	18
0	961	24	20
0	957	26	22
0	952	28	25
0	946	31	28
0	940	34	31
0	934	37	34
0	927	40	38
0	920	43	42
0	912	47	46
0	904	50	51
0	895	54	56
0	885	59	61
0	875	63	67
0	864	68	73
0	852	73	80
0	840	78	87
0	827	83	95
0	813	88	104
0	799	94	112
0	784	99	122
0	768	105	132
0	752	111	142
0	736	116	153
0	718	122	165
0	701	127	177
0	683	132	190
0	665	137	203
0	647	141	217
0	629	145	231
0	611	149	245
0	593	152	260
0	575	155	275
0	557	157	291
0	540	159	306
0	523	160	322
0	506	161	338
0	490	161	354
0	475	160	370
0	460	159	386
0	445	158	402
0	431	156	418
0	417	154	434
0	405	151	449
0	393	148	464
0	381	145	479
0	370	141	494
0	359	138	508
0	350	134	521
0	340	130	535
0	331	126	548
0	323	121	561
0	315	117	573
0	308	113	584
0	301	108	596
0	295	104	606
0	288	100	617
0	283	95	627
0	278	91	636
0	273	87	645
0	268	83	654
0	263	79	663
0	259	76	670
0	255	72	678
0	252	68	685
0	248	65	692
0	245	62	698
0	242	58	705
0	239	56	710
0	237	52	716
0	234	50	721
0	232	47	726
0	230	44	731
0	228	42	735
0	226	40	739
0	224	38	743
0	222	36	747
0	221	33	751
0	219	32	754
0	218	30	757
0	217	28	760
0	215	27	763
0	214	25	766
0	213	24	768
0	212	22	771
0	211	21	773
0	210	20	775
0	209	19	777
0	209	17	779
0	208	16	781
0	207	16	782
0	206	15	784
0	206	14	785
0	205	13	787
0	205	12	788
0	204	12	789
0	204	11	790
0	204	10	791
0	203	10	792
0	203	9	793
0	202	9	794
0	202	8	795
0	202	7	796
0	201	7	797
0	201	7	797
0	201	6	798
0	200	6	799
0	200	6	799
0	200	5	800
0	200	5	800
0	200	4	801
0	200	4	801
0	199	4	802
0	199	4	802
0	199	4	802
0	199	3	803
0	199	3	803
0	199	3	803
0	198	3	804
0	198	3	804
0	198	3	804
0	198	2	805
0	198	2	805
0	198	2	805
0	198	2	805
0	198	2	805
0	198	2	805
0	198	1	806
0	198	1	806
0	198	1	806
0	198	1	806
0	198	1	806
0	198	1	806
0	197	1	807
0	197	1	807
0	197	1	807
0	197	1	807
0	197	1	807
0	197	1	807
0	197	1	807
0	197	1	807
0	197	1	807
0	197	1	807
0	197	1	807
0	197	1	807
0	197	1	807
0	197	1	807
0	197	0	808
