0	9942	58	0
1	9940	59	1
2	9922	77	1
3	9912	86	2
4	9901	97	2
5	9886	111	3
6	9876	121	3
7	9865	132	3
8	9856	140	4
9	9838	158	4
10	9835	160	5
11	9823	169	8
12	9812	177	11
13	9794	195	11
14	9765	224	11
15	9752	237	11
16	9716	270	14
17	9687	299	14
18	9665	320	15
19	9632	350	18
20	9613	368	19
21	9576	404	20
22	9544	432	24
23	9491	482	27
24	9450	520	30
25	9392	577	31
26	9351	612	37
27	9283	675	42
28	9201	753	46
29	9119	832	49
30	9065	881	54
31	8986	953	61
32	8939	991	70
33	8851	1073	76
34	8765	1146	89
35	8684	1217	99
36	8633	1262	105
37	8536	1354	110
38	8410	1474	116
39	8270	1607	123
40	8299	1563	138
41	8330	1524	146
42	8341	1495	164
43	8377	1444	179
44	8375	1437	188
45	8373	1433	194
46	8423	1374	203
47	8447	1338	215
48	8485	1290	225
49	8467	1297	236
50	8466	1292	242
51	8479	1268	253
52	8493	1249	258
53	8484	1248	268
54	8512	1214	274
55	8516	1203	281
56	8547	1167	286
57	8569	1131	300
58	8562	1130	308
59	8580	1107	313
60	8615	1061	324
61	8593	1075	332
62	8615	1044	341
63	8615	1032	353
64	8633	1008	359
65	8668	968	364
66	8663	965	372
67	8632	992	376
68	8622	996	382
69	8620	989	391
70	8622	976	402
71	8630	957	413
72	8607	977	416
73	8608	969	423
74	8647	926	427
75	8637	934	429
76	8633	933	434
77	8652	903	445
78	8650	899	451
79	8663	878	459
80	8685	851	464
81	8686	840	474
82	8684	837	479
83	8696	824	480
84	8685	830	485
85	8703	805	492
86	8726	777	497
87	8728	773	499
88	8716	781	503
89	8727	768	505
90	8715	777	508
91	8744	742	514
92	8758	718	524
93	8755	715	530
94	8750	716	534
95	8745	717	538
96	8738	719	543
97	8728	726	546
98	8703	748	549
99	8690	752	558
100	8691	747	562
101	8690	744	566
102	8705	725	570
103	8725	695	580
104	8729	687	584
105	8750	657	593
106	8760	643	597
107	8760	637	603
108	8775	616	609
109	8793	596	611
110	8795	589	616
111	8798	583	619
112	8796	583	621
113	8785	590	625
114	8786	584	630
115	8791	571	638
116	8788	568	644
117	8800	549	651
118	8801	547	652
119	8809	533	658
120	8837	500	663
121	8837	497	666
122	8847	483	670
123	8847	478	675
124	8854	470	676
125	8865	457	678
126	8819	500	681
127	8764	551	685
128	8706	609	685
129	8656	658	686
130	8623	688	689
131	8559	744	697
132	8486	810	704
133	8437	855	708
134	8391	900	709
135	8342	946	712
136	8253	1030	717
137	8197	1078	725
138	8119	1142	739
139	8059	1193	748
140	7965	1281	754
141	7875	1364	761
142	7761	1466	773
143	7762	1462	776
144	7794	1419	787
145	7804	1395	801
146	7825	1362	813
147	7846	1333	821
148	7877	1291	832
149	7903	1260	837
150	7923	1227	850
151	7933	1209	858
152	7952	1179	869
153	7967	1161	872
154	7991	1129	880
155	8010	1106	884
156	8039	1070	891
157	8056	1046	898
158	8107	987	906
159	8101	988	911
160	8117	965	918
161	8152	922	926
162	8167	901	932
163	8180	879	941
164	8176	880	944
165	8190	860	950
166	8204	834	962
167	8208	826	966
