0	9942	58	0
1	9931	69	0
2	9922	76	2
3	9924	74	2
4	9913	85	2
5	9894	104	2
6	9884	113	3
7	9869	128	3
8	9859	136	5
9	9847	147	6
10	9834	158	8
11	9801	191	8
12	9790	202	8
13	9771	221	8
14	9742	247	11
15	9729	259	12
16	9707	279	14
17	9674	310	16
18	9644	338	18
19	9617	364	19
20	9589	389	22
21	9552	423	25
22	9527	446	27
23	9480	491	29
24	9432	536	32
25	9372	593	35
26	9325	638	37
27	9267	693	40
28	9191	763	46
29	9118	835	47
30	9058	892	50
31	9002	943	55
32	8916	1025	59
33	8831	1102	67
34	8723	1204	73
35	8618	1301	81
36	8525	1388	87
37	8426	1479	95
38	8295	1600	105
39	8162	1719	119
40	8047	1825	128
41	7935	1927	138
42	7815	2038	147
43	7660	2176	164
44	7514	2309	177
45	7396	2416	188
46	7256	2536	208
47	7136	2640	224
48	7028	2730	242
49	6895	2843	262
50	6739	2982	279
51	6633	3072	295
52	6562	3126	312
53	6416	3255	329
54	6318	3331	351
55	6198	3428	374
56	6147	3454	399
57	6050	3529	421
58	6022	3537	441
59	5943	3596	461
60	5821	3695	484
61	5725	3769	506
62	5621	3838	541
63	5595	3840	565
64	5508	3901	591
65	5518	3868	614
66	5455	3915	630
67	5480	3870	650
68	5432	3902	666
69	5407	3899	694
70	5351	3933	716
71	5333	3926	741
72	5277	3956	767
73	5252	3964	784
74	5274	3915	811
75	5264	3899	837
76	5286	3852	862
77	5231	3890	879
78	5193	3901	906
79	5199	3876	925
80	5192	3857	951
81	5172	3853	975
82	5188	3811	1001
83	5201	3779	1020
84	5128	3831	1041
85	5121	3813	1066
86	5095	3816	1089
87	5000	3881	1119
88	5016	3833	1151
89	5023	3810	1167
90	5041	3773	1186
91	5061	3731	1208
92	5072	3693	1235
93	5078	3664	1258
94	5106	3617	1277
95	5156	3540	1304
96	5144	3533	1323
97	5126	3536	1338
98	5103	3530	1367
99	5095	3516	1389
100	5085	3505	1410
101	5084	3490	1426
102	5109	3446	1445
103	5089	3441	1470
104	5070	3440	1490
105	5069	3418	1513
106	5030	3430	1540
107	5039	3397	1564
108	5050	3357	1593
109	5001	3388	1611
110	4996	3366	1638
